account_name,account_id
feynyman,1112836761300815873
fillthenshill,799132507
Flo_w0_o,1428335622377312257
fridgeintheopen,1448248067480698881
fuckmacropod,191767259
game_for_one,1424275360250748928
GamerGenieGG,70172342
gibgarlic,1242586963192025089
godeLives,220157563
Hamze_NFT,1479385362120200193
HellYapper,1404447222280986626
hero_truck,1424478126080503811
